"Date","Open","High","Low","Close"
"01 Dec 2021","20146","20306.6","19984.2","20261.60"
"30 Nov 2021","20140.25","20525.25","19871.05","19942.70"
"29 Nov 2021","20078.1","20334.9","19587.05","20084.65"
"26 Nov 2021","20835.8","20897.6","20107.1","20162.55"
"25 Nov 2021","20909.45","21117.05","20819.35","21078.35"
"24 Nov 2021","21087.4","21199.35","20821.35","20915.10"
"23 Nov 2021","20607.7","21078.1","20533.95","21021.90"
"22 Nov 2021","21065.85","21086.6","20365.25","20646.65"
"18 Nov 2021","21496.5","21528.95","20924.9","21011.05"
"17 Nov 2021","21312.4","21566.85","21287.9","21449.05"
"16 Nov 2021","21425.1","21567","21299.2","21349.25"
"15 Nov 2021","21494.15","21551.55","21379","21401.55"
"12 Nov 2021","21322.45","21432.9","21166.85","21404.50"
"11 Nov 2021","21242.15","21321.3","21038.6","21132.65"
"10 Nov 2021","21260.2","21337.55","21156.95","21255.30"
"09 Nov 2021","21288.1","21459.95","21245.85","21361.90"
"08 Nov 2021","21070.4","21280.9","20821.55","21257.40"
"04 Nov 2021","21005.85","21054.7","20906.2","20938.95"
"03 Nov 2021","20804.25","20920.6","20748.75","20875.25"
"02 Nov 2021","20949","20987.25","20710.6","20739.00"
"01 Nov 2021","20650.9","20848.95","20430.55","20815.40"
"29 Oct 2021","20360.1","20679","20101","20399.30"
"28 Oct 2021","20809.05","20809.05","20286.65","20366.50"
"27 Oct 2021","21151.7","21178.7","20927.85","20979.00"
"26 Oct 2021","20671.05","21132.75","20645.05","21080.45"
"25 Oct 2021","20849.75","20853.9","20202.55","20594.70"
"22 Oct 2021","21229.05","21294.35","20654.15","20775.70"
"21 Oct 2021","21643.65","21643.65","20977.25","21213.75"
"20 Oct 2021","21799","21799","21295.4","21507.60"
"19 Oct 2021","22487.55","22498.5","21716.6","21829.60"
"18 Oct 2021","22126.7","22463.55","22023.3","22290.75"
"14 Oct 2021","21745.25","21918.35","21600.9","21793.25"
"13 Oct 2021","20968.8","21512.1","20911.4","21412.65"
"12 Oct 2021","20630.1","20765.5","20463.4","20746.85"
"11 Oct 2021","20396.4","20710.85","20353.1","20575.40"
"08 Oct 2021","20347.5","20457.8","20288.65","20353.05"
"07 Oct 2021","20122.55","20304.45","20073.15","20203.90"
"06 Oct 2021","20330.15","20407.45","19865.05","19914.40"
"05 Oct 2021","20113.6","20341.25","20083.7","20247.50"
"04 Oct 2021","19837.45","20171.3","19772.15","20153.90"
"01 Oct 2021","19710.7","19799.4","19527.35","19753.45"
"30 Sep 2021","19910","19960","19760.95","19793.40"
"29 Sep 2021","19511.35","19938.9","19466.8","19857.75"
"28 Sep 2021","19881.6","19910.3","19498.15","19624.95"
"27 Sep 2021","19987.15","19989.1","19747.45","19832.95"
"24 Sep 2021","20182.05","20205.8","19853.15","19900.35"
"23 Sep 2021","19974.55","20112.5","19943.85","20093.00"
"22 Sep 2021","19654.4","19833.15","19650.75","19779.65"
"21 Sep 2021","19257.55","19630.6","19128.95","19603.30"
"20 Sep 2021","19701.25","19773.25","19175.95","19233.55"
"17 Sep 2021","20245.5","20247.35","19839.5","19935.80"
"16 Sep 2021","20244.95","20302.7","20095.4","20182.40"
"15 Sep 2021","20026.05","20195.55","19972","20174.80"
"14 Sep 2021","20047.45","20048.85","19930.3","19976.95"
"13 Sep 2021","19854.9","19978.2","19797.1","19960.10"
"09 Sep 2021","19731.4","19834.3","19692.85","19816.95"
"08 Sep 2021","19793.2","19869.95","19657.05","19763.55"
"07 Sep 2021","19914.45","19934.55","19653.05","19751.65"
"06 Sep 2021","19813.45","19910.65","19741.15","19854.30"
"03 Sep 2021","19647.35","19758.25","19556.3","19735.95"
"02 Sep 2021","19484.75","19638.3","19451.4","19604.15"
"01 Sep 2021","19505.75","19505.75","19292.75","19423.60"
"31 Aug 2021","19171.9","19457.7","19126.45","19420.55"
"30 Aug 2021","18951.65","19151.55","18944.5","19124.55"
"27 Aug 2021","18649.75","18854.05","18643.6","18830.55"
"26 Aug 2021","18743.65","18788.65","18525.25","18608.55"
"25 Aug 2021","18779.75","18854.45","18674.05","18732.40"
"24 Aug 2021","18509.35","18744.75","18453.15","18704.50"
"23 Aug 2021","18629.3","18670.85","18159.5","18349.95"
"20 Aug 2021","18700.95","18824.85","18340.7","18431.75"
"18 Aug 2021","19061.1","19106.95","18911.55","19000.45"
"17 Aug 2021","19107.35","19225.45","18837.05","19037.45"
"16 Aug 2021","19030.45","19179.4","18980.6","19110.80"
"13 Aug 2021","18959.15","19081.6","18835.5","19014.05"
"12 Aug 2021","18871.05","18965.35","18818.2","18948.90"
"11 Aug 2021","18663.55","18834.85","18486.05","18811.40"
"10 Aug 2021","18907.55","18939.75","18441.65","18589.35"
"09 Aug 2021","19140.1","19145.1","18767.65","18857.85"
"06 Aug 2021","19092.3","19187.1","19030.55","19054.30"
"05 Aug 2021","18989.65","19054.2","18759.4","19025.60"
"04 Aug 2021","19151.9","19241.05","18882.75","18963.95"
"03 Aug 2021","19034.45","19085.5","18917.8","19063.65"
"02 Aug 2021","18873.4","18979.7","18755.2","18936.45"
"30 Jul 2021","18762.95","18950.85","18694.6","18737.05"
"29 Jul 2021","18368.75","18785.9","18349.85","18741.05"
"28 Jul 2021","18275.3","18281.5","17959.1","18269.55"
"27 Jul 2021","18325.65","18433.5","18129.2","18229.15"
"26 Jul 2021","18273","18338.8","18149.85","18246.95"
"23 Jul 2021","18323.95","18358.9","18188.85","18215.20"
"22 Jul 2021","18059.25","18289.95","18052.75","18256.45"
"20 Jul 2021","18056.45","18077.15","17716.4","17883.40"
"19 Jul 2021","18118.45","18268.25","17970.6","18087.85"
"16 Jul 2021","18237.75","18267.45","18169.1","18246.15"
"15 Jul 2021","18088.55","18208.1","18075.65","18173.15"
"14 Jul 2021","18046","18093.95","17977.9","18063.60"
"13 Jul 2021","18031","18033.2","17915.45","17982.00"
"12 Jul 2021","18039.2","18080.8","17855.1","17921.60"
"09 Jul 2021","17730.7","17930","17708.9","17905.75"
"08 Jul 2021","18001.25","18039.75","17672.55","17743.25"
"07 Jul 2021","17823.85","18017.9","17729.25","17992.05"
"06 Jul 2021","17943.8","18059.4","17758.1","17800.50"
"05 Jul 2021","17885.7","17955.55","17839.45","17933.85"
"02 Jul 2021","17881.15","17903.8","17735.65","17789.20"
"01 Jul 2021","17902.95","17916.2","17805.6","17834.25"
"30 Jun 2021","17968.85","18029.2","17819.25","17842.65"
"29 Jun 2021","17924.35","18021.7","17850","17887.10"
"28 Jun 2021","17897.95","17971.4","17847.45","17926.20"
"25 Jun 2021","17710.85","17846.3","17703.25","17829.65"
"24 Jun 2021","17564.95","17649.1","17515.7","17626.60"
"23 Jun 2021","17774.4","17786.6","17502.45","17522.20"
"22 Jun 2021","17732.95","17774.35","17648.5","17674.85"
"21 Jun 2021","17430.7","17667.95","17344.7","17649.45"
"18 Jun 2021","17641.9","17670.35","17178.15","17595.65"
"17 Jun 2021","17594.3","17780.35","17521.8","17617.15"
"16 Jun 2021","17971.65","18021.7","17724.85","17774.35"
"15 Jun 2021","18020.35","18057.7","17958.55","17998.60"
"14 Jun 2021","17854.9","17960.15","17529.05","17930.60"
"11 Jun 2021","17904.6","17996.15","17795.6","17974.20"
"10 Jun 2021","17668.4","17836.4","17659.6","17822.95"
"09 Jun 2021","17756.75","17796.05","17487.45","17589.80"
"08 Jun 2021","17708.55","17733.65","17555.6","17715.00"
"07 Jun 2021","17772.6","17796.1","17649.7","17674.40"
"04 Jun 2021","17648.8","17766.05","17582.05","17731.60"
"03 Jun 2021","17510.4","17639.1","17480.9","17612.20"
"02 Jun 2021","17168.75","17446.85","17165.6","17418.00"
