"Date","Open","High","Low","Close"
"25 Oct 2021","8681.95","8686.1","8342.25","8458.55"
"22 Oct 2021","8705.35","8781.7","8556.55","8635.05"
"21 Oct 2021","8757.75","8772.65","8583.75","8683.75"
"20 Oct 2021","8855.9","8867.95","8624.5","8709.15"
"19 Oct 2021","9167.6","9196.75","8819.7","8878.40"
"18 Oct 2021","9036.65","9134.7","8987.15","9079.80"
"14 Oct 2021","8944.45","9002.85","8913","8936.15"
"13 Oct 2021","8783.4","8890.7","8770.75","8851.20"
"12 Oct 2021","8684.6","8737.65","8619.05","8729.25"
"11 Oct 2021","8622.95","8700.2","8574.65","8655.50"
"08 Oct 2021","8607.8","8614.45","8556.75","8592.15"
"07 Oct 2021","8434.9","8575.6","8430.8","8553.45"
"06 Oct 2021","8512.7","8521.45","8338.45","8358.05"
"05 Oct 2021","8419.1","8480.6","8384.75","8470.80"
"04 Oct 2021","8305.1","8421.95","8298.05","8413.45"
"01 Oct 2021","8256.45","8283.6","8198.95","8261.75"
"30 Sep 2021","8274.55","8318.75","8260.5","8278.55"
"29 Sep 2021","8143.95","8303.55","8097.35","8257.95"
"28 Sep 2021","8246.65","8263.1","8092.35","8165.70"
"27 Sep 2021","8217.1","8230.2","8120.95","8211.35"
"24 Sep 2021","8315.85","8332.35","8146.35","8184.10"
"23 Sep 2021","8245.35","8294.8","8232.05","8271.65"
"22 Sep 2021","8007.1","8198.5","8002.05","8167.35"
"21 Sep 2021","7905.05","7964.3","7797.45","7949.45"
"20 Sep 2021","8030.45","8099.95","7863.4","7886.90"
"17 Sep 2021","8236.45","8245","8014.05","8091.60"
"16 Sep 2021","8157.45","8194.95","8098.05","8189.00"
"15 Sep 2021","8041.1","8129.7","8035.75","8124.15"
"14 Sep 2021","7913.6","8029.6","7907.4","8017.20"
"13 Sep 2021","7833.6","7872.05","7789.85","7864.15"
"09 Sep 2021","7790.3","7836.4","7777.5","7829.00"
"08 Sep 2021","7804.7","7840.55","7747","7808.05"
"07 Sep 2021","7782.95","7804.4","7688.05","7774.70"
"06 Sep 2021","7771.2","7803.1","7746.8","7757.75"
"03 Sep 2021","7730.05","7771.15","7679.65","7733.80"
"02 Sep 2021","7603.05","7697.85","7586.85","7690.00"
"01 Sep 2021","7538.15","7594.3","7489.05","7585.15"
"31 Aug 2021","7519.85","7542.45","7436.1","7502.95"
"30 Aug 2021","7387.55","7510.9","7385.4","7501.10"
"27 Aug 2021","7305.9","7379.65","7286.25","7357.95"
"26 Aug 2021","7320.35","7355.45","7266.1","7291.55"
"25 Aug 2021","7338.45","7364.3","7283.5","7309.85"
"24 Aug 2021","7211.6","7324.55","7198.95","7315.45"
"23 Aug 2021","7310.3","7333","7118.9","7186.80"
"20 Aug 2021","7385.65","7422.15","7218.05","7238.40"
"18 Aug 2021","7489.3","7510.85","7449.1","7465.10"
"17 Aug 2021","7485.45","7502.9","7388.95","7462.60"
"16 Aug 2021","7516.05","7535.1","7474.35","7485.65"
"13 Aug 2021","7573.8","7574.05","7496.9","7514.65"
"12 Aug 2021","7491.65","7573.25","7483.75","7560.65"
"11 Aug 2021","7470.2","7493.55","7311.15","7478.10"
"10 Aug 2021","7612.45","7619.6","7400.75","7458.40"
"09 Aug 2021","7680.95","7691","7544.85","7584.05"
"06 Aug 2021","7712.3","7753.25","7675","7683.00"
"05 Aug 2021","7698","7703.4","7598.55","7694.10"
"04 Aug 2021","7807.4","7822","7673.65","7686.05"
"03 Aug 2021","7790.05","7803.8","7742.35","7778.55"
"02 Aug 2021","7704.1","7785.3","7688.05","7778.85"
"30 Jul 2021","7578.15","7705","7564.45","7658.40"
"29 Jul 2021","7511.45","7567.8","7501.15","7553.85"
"28 Jul 2021","7511.8","7515.5","7377.25","7470.90"
"27 Jul 2021","7577.55","7609.45","7475.65","7495.95"
"26 Jul 2021","7592.6","7614.5","7537.55","7549.05"
"23 Jul 2021","7618.05","7639","7564.7","7574.35"
"22 Jul 2021","7564.95","7600.95","7560.3","7588.25"
"20 Jul 2021","7642.9","7647.25","7462.15","7503.40"
"19 Jul 2021","7664.4","7693.2","7580.35","7630.55"
"16 Jul 2021","7701.1","7718.2","7668","7707.95"
"15 Jul 2021","7667.25","7685.6","7654.85","7672.20"
"14 Jul 2021","7657.5","7672.5","7642.05","7654.50"
"13 Jul 2021","7663","7663.8","7613.25","7641.10"
"12 Jul 2021","7635.75","7669.35","7600.2","7623.00"
"09 Jul 2021","7521.9","7591.2","7489.55","7583.80"
"08 Jul 2021","7589.6","7624.1","7490.45","7523.60"
"07 Jul 2021","7517.3","7592.4","7493.75","7578.65"
"06 Jul 2021","7532.8","7591.55","7493.9","7511.50"
"05 Jul 2021","7474.9","7523.2","7457.5","7517.40"
"02 Jul 2021","7461.5","7463.95","7418.05","7438.80"
"01 Jul 2021","7496.05","7496.05","7430.3","7439.55"
"30 Jun 2021","7509.25","7522.4","7465.75","7474.80"
"29 Jun 2021","7530.65","7558.7","7455.05","7474.20"
"28 Jun 2021","7519.35","7535.65","7480.35","7520.25"
"25 Jun 2021","7400.95","7485.5","7398.85","7477.30"
"24 Jun 2021","7409.8","7424.15","7335.2","7352.50"
"23 Jun 2021","7443.45","7452.75","7378.25","7384.40"
"22 Jun 2021","7467.2","7480.05","7375.8","7393.85"
"21 Jun 2021","7246.7","7421.1","7221.8","7410.15"
"18 Jun 2021","7467","7470.65","7144.15","7347.60"
"17 Jun 2021","7471.25","7568.2","7400.7","7432.40"
"16 Jun 2021","7625.2","7640.5","7517.75","7538.75"
"15 Jun 2021","7603.65","7656.15","7593","7623.80"
"14 Jun 2021","7600","7600.45","7384.65","7572.00"
