"Date","Open","High","Low","Close"
"05 May 2022","8689.30","8754.05","8651.70","8679.75"
"04 May 2022","8744.25","8779.50","8567.85","8600.00"
"02 May 2022","8678.95","8724.80","8653.25","8717.85"
"29 Apr 2022","8905.40","8914.30","8729.25","8752.65"
"28 Apr 2022","8842.15","8906.45","8758.10","8865.25"
"27 Apr 2022","8746.35","8755.85","8669.30","8736.35"
"26 Apr 2022","8778.85","8810.00","8735.90","8795.70"
"25 Apr 2022","8748.55","8753.45","8664.90","8686.15"
"22 Apr 2022","8894.05","8930.40","8846.95","8856.75"
"21 Apr 2022","8911.60","8985.70","8886.75","8968.15"
"20 Apr 2022","8834.20","8899.10","8799.55","8869.35"
"19 Apr 2022","9038.25","9041.20","8729.40","8785.60"
"18 Apr 2022","8979.50","9009.70","8911.55","8969.80"
"13 Apr 2022","9137.10","9185.70","9094.90","9134.85"
"12 Apr 2022","9188.80","9190.30","9056.95","9099.25"
"11 Apr 2022","9310.60","9315.70","9216.05","9230.30"
"08 Apr 2022","9264.90","9329.45","9206.40","9303.65"
"07 Apr 2022","9273.75","9302.10","9202.85","9218.15"
"06 Apr 2022","9312.15","9333.05","9284.60","9303.50"
"05 Apr 2022","9323.30","9372.45","9304.90","9340.00"
"04 Apr 2022","9201.00","9293.55","9164.45","9285.90"
"01 Apr 2022","9105.80","9230.15","9101.70","9211.50"
"31 Mar 2022","9128.90","9149.60","9099.30","9122.40"
"30 Mar 2022","9181.35","9184.00","9098.85","9117.75"
"29 Mar 2022","9147.95","9167.70","9098.45","9131.50"
"28 Mar 2022","9112.50","9144.90","9046.50","9136.15"
"25 Mar 2022","9205.05","9210.50","9068.70","9112.95"
"24 Mar 2022","9080.50","9198.60","9076.95","9181.20"
"23 Mar 2022","9153.45","9163.25","9069.90","9113.45"
"22 Mar 2022","9008.50","9109.75","8947.20","9103.30"
"21 Mar 2022","9112.50","9142.15","8973.05","8985.90"
"17 Mar 2022","9115.95","9129.00","9047.55","9066.60"
"16 Mar 2022","8948.50","9024.05","8918.80","9013.55"
"15 Mar 2022","8995.10","9008.00","8803.65","8846.70"
"14 Mar 2022","8917.70","9013.00","8907.15","9004.55"
"11 Mar 2022","8867.65","8933.10","8849.90","8922.70"
"10 Mar 2022","8914.70","8916.80","8823.80","8898.00"
"09 Mar 2022","8763.25","8833.20","8721.75","8795.90"
"08 Mar 2022","8572.60","8723.45","8569.70","8714.30"
"07 Mar 2022","8496.45","8623.15","8470.45","8606.95"
"04 Mar 2022","8637.00","8701.10","8578.65","8632.80"
"03 Mar 2022","8747.8","8766.25","8672.85","8710.50"
"02 Mar 2022","8650.8","8725.5","8612.2","8660.55"
"28 Feb 2022","8506.5","8708.7","8439.4","8694.05"
"25 Feb 2022","8497.75","8602.85","8472.45","8555.60"
"24 Feb 2022","8503.15","8574.05","8330.1","8357.05"
"23 Feb 2022","8811.60","8817.15","8717.75","8732.55"
"22 Feb 2022","8696.70","8778.10","8660.85","8762.30"
"21 Feb 2022","8901.00","8928.95","8822.65","8856.20"
"18 Feb 2022","8915.10","8985.80","8904.25","8939.05"
"17 Feb 2022","8998.65","9019.75","8919.55","8951.90"
"16 Feb 2022","8995.15","9025.75","8930.50","8955.00"
"15 Feb 2022","8818.40","8986.40","8767.00","8975.55"
"14 Feb 2022","8843.75","8886.35","8724.00","8743.05"
"11 Feb 2022","9035.30","9037.75","8931.10","8967.10"
"10 Feb 2022","9065.65","9113.75","9032.05","9105.10"
"09 Feb 2022","8999.45","9038.85","8981.75","9030.25"
"08 Feb 2022","8991.50","9017.45","8870.50","8957.20"
"07 Feb 2022","9056.90","9111.60","8913.00","8971.15"
"04 Feb 2022","9104.75","9121.35","9040.40","9089.20"
"03 Feb 2022","9184.00","9187.55","9065.25","9087.40"
"02 Feb 2022","9179.60","9218.75","9138.25","9206.90"
"01 Feb 2022","9054.85","9137.80","8949.75","9126.90"
"31 Jan 2022","8931.90","8995.65","8901.20","8959.75"
"28 Jan 2022","8829.75","8972.65","8816.45","8827.75"
"27 Jan 2022","8867.75","8869.25","8714.70","8795.30"
"25 Jan 2022","8843.85","8964.15","8742.90","8950.15"
"24 Jan 2022","9110.40","9112.65","8831.85","8886.20"
"21 Jan 2022","9160.10","9221.35","9070.55","9132.80"
"20 Jan 2022","9314.90","9321.80","9168.15","9218.70"
"19 Jan 2022","9412.95","9413.30","9292.45","9320.65"
"18 Jan 2022","9590.40","9602.50","9401.10","9413.15"
"17 Jan 2022","9510.00","9574.05","9468.55","9568.05"
"14 Jan 2022","9450.20","9528.30","9405.30","9513.75"
"13 Jan 2022","9466.80","9498.00","9411.55","9483.05"
"12 Jan 2022","9451.90","9456.90","9391.25","9430.30"
"11 Jan 2022","9356.15","9407.50","9343.60","9393.65"
"10 Jan 2022","9354.75","9373.65","9299.75","9363.80"
"07 Jan 2022","9244.60","9301.60","9226.15","9273.05"
"06 Jan 2022","9257.25","9260.15","9175.35","9218.75"
"05 Jan 2022","9338.25","9343.35","9261.75","9320.25"
"04 Jan 2022","9291.65","9367.90","9246.75","9355.05"
"03 Jan 2022","9192.95","9282.40","9187.50","9265.10"
"31 Dec 2021","9141.25","9201.75","9135.75","9174.35"
"30 Dec 2021","9078.3","9148.35","9057.5","9123.60"
"29 Dec 2021","9092.5","9120.75","9073.9","9087.05"
"28 Dec 2021","9052.45","9112.2","9052.45","9102.05"
"27 Dec 2021","8968.7","9024.65","8912.5","9012.25"
"24 Dec 2021","9038.45","9045.1","8941.55","8980.60"
"23 Dec 2021","8938.75","8991.8","8918.7","8983.40"
"22 Dec 2021","8860.5","8891.35","8833.65","8884.85"
"21 Dec 2021","8756.9","8888.5","8747.4","8812.80"
"20 Dec 2021","8770.25","8793.35","8598","8695.65"
"17 Dec 2021","8917.75","8931.65","8818.45","8831.05"
"16 Dec 2021","8911.1","8920.8","8833.15","8867.15"
"15 Dec 2021","8897.5","8905.55","8823.4","8843.35"
"14 Dec 2021","8859.55","8932.6","8840.2","8906.00"
"13 Dec 2021","8993","9017.55","8884.7","8893.10"
"10 Dec 2021","8918.1","8953.1","8892.85","8933.75"
"09 Dec 2021","8874.9","8938.05","8813.05","8931.00"
"08 Dec 2021","8773.8","8877.3","8773.8","8868.85"
"07 Dec 2021","8673.35","8761.25","8625.2","8728.95"
"06 Dec 2021","8792.55","8812.7","8605.55","8616.05"
"03 Dec 2021","8885.45","8924.35","8783.4","8794.15"
"02 Dec 2021","8730.85","8874.95","8699.35","8866.35"
"01 Dec 2021","8663.95","8731.1","8657.05","8712.90"
"30 Nov 2021","8615.85","8743.9","8598.95","8620.00"
"29 Nov 2021","8595.4","8673","8476.4","8613.45"
"26 Nov 2021","8750.45","8774.95","8595.15","8615.65"
"25 Nov 2021","8799.2","8840","8760","8830.30"
"24 Nov 2021","8910","8914.9","8769.9","8803.40"
"23 Nov 2021","8780.65","8893.15","8732.85","8875.15"
"22 Nov 2021","8970.9","8974","8776.2","8834.45"
"18 Nov 2021","9058.5","9080.05","8917.3","8949.45"
"17 Nov 2021","9067.4","9120.35","9047.7","9063.95"
"16 Nov 2021","9129.95","9135.05","9063.8","9078.40"
"15 Nov 2021","9091.25","9142.55","9088.5","9105.30"
"12 Nov 2021","9006.9","9084.9","8979.9","9072.95"
"11 Nov 2021","8996","8996","8903.55","8946.85"
"10 Nov 2021","8997.45","9037.05","8987.7","9010.40"
"09 Nov 2021","9063.45","9103.5","9025.8","9042.00"
"08 Nov 2021","9056.1","9056.1","8928.2","9039.35"
"04 Nov 2021","8993.45","8996.35","8975.7","8983.05"
"03 Nov 2021","8942.2","8997.1","8902.85","8929.80"
"02 Nov 2021","8952.8","8969.6","8880.9","8907.20"
"01 Nov 2021","8796.05","8941.1","8765.65","8932.60"
"29 Oct 2021","8839","8897.25","8718.1","8744.30"
"28 Oct 2021","9005.6","9019.75","8829","8857.00"
"27 Oct 2021","9039.85","9058.35","8995.75","9013.60"
"26 Oct 2021","9015.6","9070.8","8955.4","9011.30"
"25 Oct 2021","9031.2","9064.8","8879.85","8979.25"
"22 Oct 2021","9174.8","9190.75","8980.05","9033.35"
"21 Oct 2021","9313.3","9313.45","9100.95","9146.30"
"20 Oct 2021","9388.8","9401.95","9232.1","9256.40"
"19 Oct 2021","9512.5","9537.6","9352.2","9376.45"
"18 Oct 2021","9407.8","9456","9388.7","9449.30"
"14 Oct 2021","9337.85","9394.15","9302.5","9329.15"
"13 Oct 2021","9187.1","9252.9","9156.9","9244.55"
"12 Oct 2021","9153.8","9188.5","9064.35","9148.30"
"11 Oct 2021","9131.15","9218.9","9069.25","9157.20"
"08 Oct 2021","9232.8","9271.85","9203.45","9224.05"
"07 Oct 2021","9156.3","9208.4","9125.55","9171.65"
"06 Oct 2021","9233.4","9255.9","9063.15","9083.55"
"05 Oct 2021","9105.6","9221.5","9097.65","9209.30"
"04 Oct 2021","9085.45","9142.55","9057.5","9129.20"
"01 Oct 2021","9057.05","9075.55","9025.3","9060.10"
"30 Sep 2021","9163.75","9163.75","9068.35","9082.25"
"29 Sep 2021","9022.15","9177.2","9009.6","9139.75"
"28 Sep 2021","9148","9149.35","9025.9","9077.15"
"27 Sep 2021","9271.75","9277.1","9114.35","9123.55"
"24 Sep 2021","9283.95","9352.65","9213.6","9229.45"
"23 Sep 2021","9202.75","9256.15","9182.75","9245.25"
"22 Sep 2021","9132.65","9182.25","9121.35","9149.15"
"21 Sep 2021","9009.3","9122.85","8989.8","9116.75"
"20 Sep 2021","8965.65","9074.4","8953.35","8975.45"
"17 Sep 2021","9123.05","9151.95","9002.15","9022.10"
"16 Sep 2021","9077.2","9143.05","9077.2","9098.30"
"15 Sep 2021","8968.35","9078.45","8960.25","9072.05"
"14 Sep 2021","8923","8956.15","8892.3","8951.25"
"13 Sep 2021","8837.15","8909.65","8824.6","8893.50"
"09 Sep 2021","8802.75","8855.2","8798.45","8849.35"
"08 Sep 2021","8849.4","8851","8779.45","8818.30"
"07 Sep 2021","8938.75","8945.45","8841.3","8849.85"
"06 Sep 2021","8886.9","8921.25","8852.6","8912.15"
"03 Sep 2021","8840.4","8858.8","8801.95","8852.20"
"02 Sep 2021","8752.55","8840.75","8729.65","8823.55"
"01 Sep 2021","8831.1","8845.05","8722.8","8733.05"
"31 Aug 2021","8705.75","8818.2","8688.05","8799.55"
"30 Aug 2021","8667.1","8713","8665.8","8692.65"
"27 Aug 2021","8606.65","8674.15","8578.75","8654.50"
"26 Aug 2021","8614.25","8649.55","8582.4","8599.50"
"25 Aug 2021","8606.6","8670.9","8599.85","8621.25"
"24 Aug 2021","8607.2","8626.15","8554.4","8591.50"
"23 Aug 2021","8575.05","8609.8","8521.4","8561.95"
